Eastmanville (Mich.),,
Easton (Mich.),,
Eastpointe (Mich.),Eastpointe (Mich.),http://id.loc.gov/authorities/names/no2001050228.html
Eastport (Mich.),,
Eaton County (Mich.),Eaton County (Mich.),http://id.loc.gov/authorities/names/n81091915.html
Eaton Rapids (Mich.),Eaton Rapids (Mich.),http://id.loc.gov/authorities/names/n85155122.html
"Eberwhite Woods (Ann Arbor, Mich.)",,
Ecorse (Mich.),Ecorse (Mich.),http://id.loc.gov/authorities/names/n85207704.html
Ecorse River (Mich.),,
Edenville (Mich.),,
Edina (Minn.),Morningside (Minn.),http://id.loc.gov/authorities/names/n82226424.html
"Edsel Ford Expressway (Detroit, Mich.)",,
Edwin S. George Reserve (Mich.),,
Egypt,Egypt,http://id.loc.gov/authorities/names/n80061791.html
El Paso (Tex.),"El Paso Community College (El Paso, Tex.)",http://id.loc.gov/authorities/names/n80080548.html
Elberta (Mich.),,
